genome	s1	s2	subject1	subject2	site1	site2	pair_class	popANI	breadth	shared_strain	bray_curtis
G_vaginalis.fna	21C	4C	21	4	cervix	cervix	other	0.987837074979926	0.8350371775080574	False	0.909656903010706
G_vaginalis.fna	21C	5V	21	5	cervix	vagina	between_cervix_vagina	0.9893580296777288	0.694920133428811	False	0.8327842781664789
G_vaginalis.fna	21C	7V	21	7	cervix	vagina	between_cervix_vagina	0.991592473472352	0.8687644161050159	False	0.8225170598261735
G_vaginalis.fna	21V	22C	21	22	vagina	cervix	between_cervix_vagina	0.9830175582050306	0.8155986004608355	False	0.6594082927770606
G_vaginalis.fna	21V	22V	21	22	vagina	vagina	other	0.9831361577482558	0.8214412086798296	False	0.7296485894186177
G_vaginalis.fna	21V	24C	21	24	vagina	cervix	between_cervix_vagina	0.9832966356147508	0.7789944380672733	False	0.7982703895629548
G_vaginalis.fna	21V	27C	21	27	vagina	cervix	between_cervix_vagina	0.9901196047841914	0.8741926081590207	False	0.7484070658465163
G_vaginalis.fna	21V	27V	21	27	vagina	vagina	other	0.9901822945736222	0.8757429204404926	False	0.6963776593506649
G_vaginalis.fna	21V	28V	21	28	vagina	vagina	other	0.988929069601802	0.8504455423574102	False	0.9104971600814705
G_vaginalis.fna	21V	29C	21	29	vagina	cervix	between_cervix_vagina	0.9869566692258114	0.8663115042167294	False	0.6801169493726937
G_vaginalis.fna	21V	29V	21	29	vagina	vagina	other	0.9868737547608276	0.8684237672168627	False	0.47351701623251585
G_vaginalis.fna	21V	2V	21	2	vagina	vagina	other	0.9886775754282692	0.7969138889988401	False	0.9769465982784283
G_vaginalis.fna	21V	30C	21	30	vagina	cervix	between_cervix_vagina	0.9851570517967227	0.7731152460768403	False	0.9030165873367616
G_vaginalis.fna	21V	31C	21	31	vagina	cervix	between_cervix_vagina	0.9861367352171204	0.788295712022147	False	0.807571661408867
G_vaginalis.fna	21V	31V	21	31	vagina	vagina	other	0.9861137749817792	0.7817232275762471	False	0.7206545535100058
G_vaginalis.fna	21V	33V	21	33	vagina	vagina	other	0.9891737000931848	0.5830985374887699	False	0.9785308558490496
G_vaginalis.fna	21V	34C	21	34	vagina	cervix	between_cervix_vagina	0.9885891424004044	0.8448728144195236	False	0.9480312446812249
G_vaginalis.fna	21V	35V	21	35	vagina	vagina	other	0.9895090356628818	0.5812711481186945	False	0.9136140532504987
G_vaginalis.fna	21V	38C	21	38	vagina	cervix	between_cervix_vagina	0.9911640697364408	0.8727976269726749	False	0.7854856049072074
G_vaginalis.fna	21V	38V	21	38	vagina	vagina	other	0.9913003862857642	0.8793731100883648	False	0.804047419242831
G_vaginalis.fna	21V	39C	21	39	vagina	cervix	between_cervix_vagina	0.9865188068975008	0.7625467342686784	False	0.8464446180192986
G_vaginalis.fna	21V	39V	21	39	vagina	vagina	other	0.986665669241271	0.8337777361962233	False	0.6874533148316687
G_vaginalis.fna	21V	3C	21	3	vagina	cervix	between_cervix_vagina	0.988026865050235	0.8210747712314818	False	0.8392625264979484
G_vaginalis.fna	21V	3V	21	3	vagina	vagina	other	0.9870297449480948	0.8458995589556473	False	0.7612370877760728
G_vaginalis.fna	21V	42C	21	42	vagina	cervix	between_cervix_vagina	0.9815473756225084	0.4707485759317167	False	0.8513075152823992
G_vaginalis.fna	21V	42V	21	42	vagina	vagina	other	0.9824899815186392	0.7421485828886306	False	0.7986428563500619
G_vaginalis.fna	21V	4C	21	4	vagina	cervix	between_cervix_vagina	0.9877994822716838	0.8349712067726757	False	0.9312182018777521
G_vaginalis.fna	21V	5V	21	5	vagina	vagina	other	0.9893192499402502	0.6950922570747616	False	0.8430452794601793
G_vaginalis.fna	21V	7V	21	7	vagina	vagina	other	0.9915468574410572	0.8688297871064395	False	0.7053446027019376
G_vaginalis.fna	22C	22V	22	22	cervix	vagina	within_cervix_vagina	0.9999846627584588	0.860268584855758	True	0.21488888040226176
G_vaginalis.fna	22C	24C	22	24	cervix	cervix	other	0.9999795827888744	0.8224703521517854	True	0.4329710646685089
G_vaginalis.fna	22C	27C	22	27	cervix	cervix	other	0.986319159457011	0.830808453370085	False	0.6768143741487332
G_vaginalis.fna	22C	27V	22	27	cervix	vagina	between_cervix_vagina	0.9863691429798636	0.8321830436018582	False	0.635001222844419
G_vaginalis.fna	22C	28V	22	28	cervix	vagina	between_cervix_vagina	0.987798585028748	0.8181978474348779	False	0.46942320766087153
G_vaginalis.fna	22C	29C	22	29	cervix	cervix	other	0.98484009545152	0.8253514740860954	False	0.8566554946301806
G_vaginalis.fna	22C	29V	22	29	cervix	vagina	between_cervix_vagina	0.9847739118134567	0.8267662464930556	False	0.8755624929807209
G_vaginalis.fna	22C	2V	22	2	cervix	vagina	between_cervix_vagina	0.9853290830323664	0.7640304760808105	False	0.5825424073304455
G_vaginalis.fna	22C	30C	22	30	cervix	cervix	other	0.995200238497466	0.7845659665372441	False	0.7831789452583645
G_vaginalis.fna	22C	31C	22	31	cervix	cervix	other	0.995622320660921	0.8063710937827979	False	0.5972336702742669
G_vaginalis.fna	22C	31V	22	31	cervix	vagina	between_cervix_vagina	0.9953131395517946	0.8000103154240779	False	0.5043886147995361
G_vaginalis.fna	22C	33V	22	33	cervix	vagina	between_cervix_vagina	0.985076167520658	0.5635729990176358	False	0.6221455920309299
G_vaginalis.fna	22C	34C	22	34	cervix	cervix	other	0.984544784155644	0.7986381241281367	False	0.8892039830832579
G_vaginalis.fna	22C	35V	22	35	cervix	vagina	between_cervix_vagina	0.9858252580094304	0.5559539788149976	False	0.7825137030597051
G_vaginalis.fna	22C	38C	22	38	cervix	cervix	other	0.9877224365211956	0.8425296538455541	False	0.4536937769831627
G_vaginalis.fna	22C	38V	22	38	cervix	vagina	between_cervix_vagina	0.9879007198761292	0.8501858575535892	False	0.571561387417031
G_vaginalis.fna	22C	39C	22	39	cervix	cervix	other	0.996136504007662	0.7758440355858142	False	0.5847926643968331
G_vaginalis.fna	22C	39V	22	39	cervix	vagina	between_cervix_vagina	0.9965056885556106	0.8370468860013698	False	0.4255351087706065
G_vaginalis.fna	22C	3C	22	3	cervix	cervix	other	0.9877493343825036	0.7987532730480759	False	0.6006666149495684
G_vaginalis.fna	22C	3V	22	3	cervix	vagina	between_cervix_vagina	0.9871133225730176	0.8167141056227457	False	0.6371012762171454
G_vaginalis.fna	22C	42C	22	42	cervix	cervix	other	0.991118080594314	0.4792108220793256	False	0.7702675577470643
G_vaginalis.fna	22C	42V	22	42	cervix	vagina	between_cervix_vagina	0.99207916673666	0.7497400153292	False	0.8251226961616221
G_vaginalis.fna	22C	4C	22	4	cervix	cervix	other	0.985020776904324	0.7975514061962113	False	0.8410588481311077
G_vaginalis.fna	22C	5V	22	5	cervix	vagina	between_cervix_vagina	0.98715096513947	0.6666648674647926	False	0.5793424491900864
G_vaginalis.fna	22C	7V	22	7	cervix	vagina	between_cervix_vagina	0.9893212458095104	0.8413541752878423	False	0.7041304693427878
G_vaginalis.fna	22V	24C	22	24	vagina	cervix	between_cervix_vagina	0.9999868993058816	0.8240182654974253	True	0.43847273425761
G_vaginalis.fna	22V	27C	22	27	vagina	cervix	between_cervix_vagina	0.9863781184422352	0.837090066846347	False	0.6994231859259905
G_vaginalis.fna	22V	27V	22	27	vagina	vagina	other	0.986413461366522	0.8384730533535324	False	0.6539637530634084
G_vaginalis.fna	22V	28V	22	28	vagina	vagina	other	0.9878305791744224	0.8235522722120467	False	0.4073789684273233
G_vaginalis.fna	22V	29C	22	29	vagina	cervix	between_cervix_vagina	0.9849548508469343	0.8314075875941432	False	0.8442902830744227
G_vaginalis.fna	22V	29V	22	29	vagina	vagina	other	0.9848946296897764	0.8327779796882103	False	0.8658792399418407
G_vaginalis.fna	22V	2V	22	2	vagina	vagina	other	0.9854042272353531	0.7687857666339212	False	0.5407743355386051
G_vaginalis.fna	22V	30C	22	30	vagina	cervix	between_cervix_vagina	0.9952855220911206	0.7876911801924666	False	0.7828179229139353
G_vaginalis.fna	22V	31C	22	31	vagina	cervix	between_cervix_vagina	0.9957314304633506	0.809701416451662	False	0.579885919797612
G_vaginalis.fna	22V	31V	22	31	vagina	vagina	other	0.9954578682371108	0.8031871061996898	False	0.4767465873627615
G_vaginalis.fna	22V	33V	22	33	vagina	vagina	other	0.9851908432480698	0.5668841301998433	False	0.5843014258790025
G_vaginalis.fna	22V	34C	22	34	vagina	cervix	between_cervix_vagina	0.984610220567942	0.8040213361352904	False	0.8890350025675514
G_vaginalis.fna	22V	35V	22	35	vagina	vagina	other	0.9859263406984052	0.5590947855531286	False	0.8114316920362786
G_vaginalis.fna	22V	38C	22	38	vagina	cervix	between_cervix_vagina	0.9878283912760356	0.8482379216579525	False	0.6100389692472674
G_vaginalis.fna	22V	38V	22	38	vagina	vagina	other	0.9880131901135784	0.8562617622822516	False	0.5960958383816961
G_vaginalis.fna	22V	39C	22	39	vagina	cervix	between_cervix_vagina	0.996239961482908	0.7785296442498107	False	0.5705654391279567
G_vaginalis.fna	22V	39V	22	39	vagina	vagina	other	0.9965449136299632	0.8420366725320648	False	0.3706327570217234
G_vaginalis.fna	22V	3C	22	3	vagina	cervix	between_cervix_vagina	0.9878348601277362	0.8042702257278671	False	0.6238194135759529
G_vaginalis.fna	22V	3V	22	3	vagina	vagina	other	0.9872102557001418	0.8229039598034312	False	0.608689801095172
G_vaginalis.fna	22V	42C	22	42	vagina	cervix	between_cervix_vagina	0.9912814160307676	0.4807593351589235	False	0.8190984705805749
G_vaginalis.fna	22V	42V	22	42	vagina	vagina	other	0.9922240059913396	0.7527530787342734	False	0.8228622378795598
G_vaginalis.fna	22V	4C	22	4	vagina	cervix	between_cervix_vagina	0.9851077393473682	0.80341680430561	False	0.8306808868450212
G_vaginalis.fna	22V	5V	22	5	vagina	vagina	other	0.9872349670882636	0.6707700464074137	False	0.6087972012541482
G_vaginalis.fna	22V	7V	22	7	vagina	vagina	other	0.9894333875229044	0.8473886983734016	False	0.6419877989180369
G_vaginalis.fna	24C	27C	24	27	cervix	cervix	other	0.9866559208397472	0.7932585105247312	False	0.6940854449465845
G_vaginalis.fna	24C	27V	24	27	cervix	vagina	between_cervix_vagina	0.9866826990575308	0.7945383427911379	False	0.6256318029030267
G_vaginalis.fna	24C	28V	24	28	cervix	vagina	between_cervix_vagina	0.9880822051857584	0.7844784053793737	False	0.5610901279581041
G_vaginalis.fna	24C	29C	24	29	cervix	cervix	other	0.98519716581273	0.788701731911724	False	0.8417373438329488
G_vaginalis.fna	24C	29V	24	29	cervix	vagina	between_cervix_vagina	0.985123247923852	0.7899833633800046	False	0.8770879094606032
G_vaginalis.fna	24C	2V	24	2	cervix	vagina	between_cervix_vagina	0.985716572500094	0.7343298512779731	False	0.6670398962843127
G_vaginalis.fna	24C	30C	24	30	cervix	cervix	other	0.995256256261797	0.7584313598487711	False	0.5351517633116994
G_vaginalis.fna	24C	31C	24	31	cervix	cervix	other	0.9957264825616768	0.7787317545936623	False	0.35058025141232996
G_vaginalis.fna	24C	31V	24	31	cervix	vagina	between_cervix_vagina	0.9954244253342344	0.7720195321355446	False	0.4460606124548128
G_vaginalis.fna	24C	33V	24	33	cervix	vagina	between_cervix_vagina	0.9853812595761968	0.5432941946952332	False	0.7205942567106767
G_vaginalis.fna	24C	34C	24	34	cervix	cervix	other	0.9848277161496972	0.7639231237023256	False	0.8463258393868329
G_vaginalis.fna	24C	35V	24	35	cervix	vagina	between_cervix_vagina	0.9861684620743268	0.5346274392679408	False	0.7924277219797308
G_vaginalis.fna	24C	38C	24	38	cervix	cervix	other	0.9881088766558356	0.8056556111708846	False	0.5339689475659205
G_vaginalis.fna	24C	38V	24	38	cervix	vagina	between_cervix_vagina	0.9882549220318254	0.8120481754293796	False	0.5022338470932152
G_vaginalis.fna	24C	39C	24	39	cervix	cervix	other	0.99611622921744	0.7520280003790318	False	0.4260444262503482
G_vaginalis.fna	24C	39V	24	39	cervix	vagina	between_cervix_vagina	0.9965105657708312	0.8029831966539643	False	0.6107389337728372
G_vaginalis.fna	24C	3C	24	3	cervix	cervix	other	0.9879411826787696	0.7671478931945789	False	0.5913953949181545
G_vaginalis.fna	24C	3V	24	3	cervix	vagina	between_cervix_vagina	0.9873502048434856	0.781420961661407	False	0.6925555443508685
G_vaginalis.fna	24C	42C	24	42	cervix	cervix	other	0.99124993206469	0.4634708043511898	False	0.878975375077412
G_vaginalis.fna	24C	42V	24	42	cervix	vagina	between_cervix_vagina	0.9921990475985548	0.7246669377464157	False	0.9187080959218195
G_vaginalis.fna	24C	4C	24	4	cervix	cervix	other	0.9853567288232172	0.7630565081329922	False	0.773255722164904
G_vaginalis.fna	24C	5V	24	5	cervix	vagina	between_cervix_vagina	0.9873888583909276	0.639103493690199	False	0.5945650247991747
G_vaginalis.fna	24C	7V	24	7	cervix	vagina	between_cervix_vagina	0.98963086783379	0.8051104530030478	False	0.8230992254046697
G_vaginalis.fna	27C	27V	27	27	cervix	vagina	within_cervix_vagina	0.9999935630923162	0.9317112928704826	True	0.21788348090693402
G_vaginalis.fna	27C	28V	27	28	cervix	vagina	between_cervix_vagina	0.9929778983413852	0.8781508522819277	False	0.8077983618952919
G_vaginalis.fna	27C	29C	27	29	cervix	cervix	other	0.9913202758517076	0.8941709457684571	False	0.42139037158247805
G_vaginalis.fna	27C	29V	27	29	cervix	vagina	between_cervix_vagina	0.9912479195984206	0.8958238125567498	False	0.5894256056741431
G_vaginalis.fna	27C	2V	27	2	cervix	vagina	between_cervix_vagina	0.9932373943845934	0.8196162182455863	False	0.8779644438850978
G_vaginalis.fna	27C	30C	27	30	cervix	cervix	other	0.9882478648740386	0.7880348277504099	False	0.7369749522028028
G_vaginalis.fna	27C	31C	27	31	cervix	cervix	other	0.9891827358177628	0.8117860916897265	False	0.6350477901190212
G_vaginalis.fna	27C	31V	27	31	cervix	vagina	between_cervix_vagina	0.989170834261466	0.8050234915791354	False	0.7293362435229885
G_vaginalis.fna	27C	33V	27	33	cervix	vagina	between_cervix_vagina	0.9963023075572944	0.6082177945863215	False	0.8999549933048757
G_vaginalis.fna	27C	34C	27	34	cervix	cervix	other	0.9922624641022474	0.8641554606376611	False	0.8251233962922746
G_vaginalis.fna	27C	35V	27	35	cervix	vagina	between_cervix_vagina	0.9938319613286112	0.6014803833019673	False	0.5971236101203254
G_vaginalis.fna	27C	38C	27	38	cervix	cervix	other	0.9952616922869992	0.9006816576166813	False	0.7067358730541476
G_vaginalis.fna	27C	38V	27	38	cervix	vagina	between_cervix_vagina	0.995257157287909	0.9095571204613634	False	0.5856762497597471
G_vaginalis.fna	27C	39C	27	39	cervix	cervix	other	0.9893430403882822	0.7784696708540092	False	0.6266318173436363
G_vaginalis.fna	27C	39V	27	39	cervix	vagina	between_cervix_vagina	0.989295552710836	0.8540697346657022	False	0.6512973876840975
G_vaginalis.fna	27C	3C	27	3	cervix	cervix	other	0.9922723137821696	0.8498128230317031	False	0.44857251451364627
G_vaginalis.fna	27C	3V	27	3	cervix	vagina	between_cervix_vagina	0.9913532962727644	0.8740726613674175	False	0.403082699683804
G_vaginalis.fna	27C	42C	27	42	cervix	cervix	other	0.9849800583754824	0.4799886770228727	False	0.8442837323659109
G_vaginalis.fna	27C	42V	27	42	cervix	vagina	between_cervix_vagina	0.9858564909183742	0.7576229184733653	False	0.8846178450695047
G_vaginalis.fna	27C	4C	27	4	cervix	cervix	other	0.9920004797480764	0.8600700729156546	False	0.709225632270013
G_vaginalis.fna	27C	5V	27	5	cervix	vagina	between_cervix_vagina	0.9933865665580996	0.7118710140181815	False	0.7501187054529193
G_vaginalis.fna	27C	7V	27	7	cervix	vagina	between_cervix_vagina	0.9954665322035412	0.9003679967566387	False	0.8549606132872379
G_vaginalis.fna	27V	28V	27	28	vagina	vagina	other	0.9929871735055538	0.8792267750026088	False	0.7425985390114588
G_vaginalis.fna	27V	29C	27	29	vagina	cervix	between_cervix_vagina	0.9913503500044204	0.8954771663290164	False	0.30693701565472836
G_vaginalis.fna	27V	29V	27	29	vagina	vagina	other	0.9912709494872796	0.8972253908166338	False	0.48326286713841243
G_vaginalis.fna	27V	2V	27	2	vagina	vagina	other	0.9932571863140114	0.8201541796059268	False	0.760533428933707
G_vaginalis.fna	27V	30C	27	30	vagina	cervix	between_cervix_vagina	0.9882732581646396	0.7891275430219155	False	0.8062243010194365
G_vaginalis.fna	27V	31C	27	31	vagina	cervix	between_cervix_vagina	0.9891896955779916	0.8130299399186521	False	0.7038196967240735
G_vaginalis.fna	27V	31V	27	31	vagina	vagina	other	0.989201376439556	0.8062451496516145	False	0.7503093583935961
G_vaginalis.fna	27V	33V	27	33	vagina	vagina	other	0.9963142843905656	0.6084043118472645	False	0.7951558737109624
G_vaginalis.fna	27V	34C	27	34	vagina	cervix	between_cervix_vagina	0.992287735898124	0.8648097703858568	False	0.8469387559404578
G_vaginalis.fna	27V	35V	27	35	vagina	vagina	other	0.9938378553943424	0.6019583712665062	False	0.7206070620488942
G_vaginalis.fna	27V	38C	27	38	vagina	cervix	between_cervix_vagina	0.9952868391899852	0.9019243063776908	False	0.7655133292403348
G_vaginalis.fna	27V	38V	27	38	vagina	vagina	other	0.9952777296757028	0.9108525458106784	False	0.6512820741623715
G_vaginalis.fna	27V	39C	27	39	vagina	cervix	between_cervix_vagina	0.9893720468291544	0.7795785789423811	False	0.688193580935568
G_vaginalis.fna	27V	39V	27	39	vagina	vagina	other	0.9893514993711432	0.8554593182464258	False	0.6626652098439063
G_vaginalis.fna	27V	3C	27	3	vagina	cervix	between_cervix_vagina	0.9923067484835622	0.8504983189457157	False	0.6169045632418465
G_vaginalis.fna	27V	3V	27	3	vagina	vagina	other	0.9914256090031104	0.8751491838220565	False	0.49760269985989075
G_vaginalis.fna	27V	42C	27	42	vagina	cervix	between_cervix_vagina	0.98506656622073	0.4808414987111717	False	0.8751116639838553
G_vaginalis.fna	27V	42V	27	42	vagina	vagina	other	0.9859104505921356	0.7588643677664588	False	0.9023994580866707
G_vaginalis.fna	27V	4C	27	4	vagina	cervix	between_cervix_vagina	0.9920250882946606	0.8607687629767435	False	0.74927751669718
G_vaginalis.fna	27V	5V	27	5	vagina	vagina	other	0.9933861754998228	0.7128263902133014	False	0.7793578997223738
G_vaginalis.fna	27V	7V	27	7	vagina	vagina	other	0.9954959508784624	0.9017215962998814	False	0.8583049393849295
G_vaginalis.fna	28V	29C	28	29	vagina	cervix	between_cervix_vagina	0.9995047364224808	0.8876182525431718	True	0.8713191744823714
G_vaginalis.fna	28V	29V	28	29	vagina	vagina	other	0.999462508989132	0.888179003793917	True	0.8924898452159367
G_vaginalis.fna	28V	2V	28	2	vagina	vagina	other	0.99324930503143	0.8001848380058606	False	0.29756656960638533
G_vaginalis.fna	28V	30C	28	30	vagina	cervix	between_cervix_vagina	0.9893971315253776	0.7754272204849929	False	0.753900608405786
G_vaginalis.fna	28V	31C	28	31	vagina	cervix	between_cervix_vagina	0.9904446107242424	0.7950936964362608	False	0.716913620607852
G_vaginalis.fna	28V	31V	28	31	vagina	vagina	other	0.9904105176633964	0.7894525988271602	False	0.6912853527259254
G_vaginalis.fna	28V	33V	28	33	vagina	vagina	other	0.9917322702960754	0.5917017211165128	False	0.19564547305393434
G_vaginalis.fna	28V	34C	28	34	vagina	cervix	between_cervix_vagina	0.9913421925959832	0.8385240307399637	False	0.8780957013767048
G_vaginalis.fna	28V	35V	28	35	vagina	vagina	other	0.9941992523345524	0.5911787531051226	False	0.9201312750044891
G_vaginalis.fna	28V	38C	28	38	vagina	cervix	between_cervix_vagina	0.9944483974044492	0.8740624658901311	False	0.8061849053292464
G_vaginalis.fna	28V	38V	28	38	vagina	vagina	other	0.9945275774579464	0.881448789317059	False	0.7974894778879845
G_vaginalis.fna	28V	39C	28	39	vagina	cervix	between_cervix_vagina	0.9911541116320036	0.7680840779030422	False	0.7433808619602608
G_vaginalis.fna	28V	39V	28	39	vagina	vagina	other	0.9911278522504048	0.8328673400479547	False	0.6646921458966086
G_vaginalis.fna	28V	3C	28	3	vagina	cervix	between_cervix_vagina	0.9922954469408476	0.8280778646592372	False	0.7091853525075628
G_vaginalis.fna	28V	3V	28	3	vagina	vagina	other	0.9914487273931568	0.8474978499537605	False	0.7316226980147815
G_vaginalis.fna	28V	42C	28	42	vagina	cervix	between_cervix_vagina	0.988016566447395	0.4755458478618884	False	0.9227771206207461
G_vaginalis.fna	28V	42V	28	42	vagina	vagina	other	0.987985447296926	0.7485597388998241	False	0.9461835120358644
G_vaginalis.fna	28V	4C	28	4	vagina	cervix	between_cervix_vagina	0.9910521250482104	0.831917961192415	False	0.8489430083844645
G_vaginalis.fna	28V	5V	28	5	vagina	vagina	other	0.9934522123429026	0.6965676026114815	False	0.774815077735439
G_vaginalis.fna	28V	7V	28	7	vagina	vagina	other	0.9953863764102704	0.8749758607081899	False	0.873411545567146
G_vaginalis.fna	29C	29V	29	29	cervix	vagina	within_cervix_vagina	0.9999986866160926	0.9132652755237776	True	0.31899086485471423
G_vaginalis.fna	29C	2V	29	2	cervix	vagina	between_cervix_vagina	0.9917339765260336	0.809848951005334	False	0.9419607998770823
G_vaginalis.fna	29C	30C	29	30	cervix	cervix	other	0.987064232906636	0.7827373776992526	False	0.7688056519529782
G_vaginalis.fna	29C	31C	29	31	cervix	cervix	other	0.987929107647718	0.8012091836061523	False	0.7696773383292994
G_vaginalis.fna	29C	31V	29	31	cervix	vagina	between_cervix_vagina	0.9878438967127297	0.7949515594882111	False	0.8440700586047051
G_vaginalis.fna	29C	33V	29	33	cervix	vagina	between_cervix_vagina	0.9898357387248836	0.5985974621657832	False	0.9712656635587174
G_vaginalis.fna	29C	34C	29	34	cervix	cervix	other	0.989416104642158	0.8518980980037255	False	0.8407745931576261
G_vaginalis.fna	29C	35V	29	35	cervix	vagina	between_cervix_vagina	0.9927270205707636	0.5967670741259178	False	0.9600669595441286
G_vaginalis.fna	29C	38C	29	38	cervix	cervix	other	0.9929561956025368	0.8877909759230805	False	0.7678357501931307
G_vaginalis.fna	29C	38V	29	38	cervix	vagina	between_cervix_vagina	0.9931028619474525	0.8958873843562996	False	0.6648082724024825
G_vaginalis.fna	29C	39C	29	39	cervix	cervix	other	0.9882608847646313	0.7719985414470141	False	0.8352716043199657
G_vaginalis.fna	29C	39V	29	39	cervix	vagina	between_cervix_vagina	0.9884080172531836	0.840932562315357	False	0.8862085719697932
G_vaginalis.fna	29C	3C	29	3	cervix	cervix	other	0.9903355413182756	0.8394884029444538	False	0.8384268085529625
G_vaginalis.fna	29C	3V	29	3	cervix	vagina	between_cervix_vagina	0.9895041302226744	0.8636139008735725	False	0.6739136290888686
G_vaginalis.fna	29C	42C	29	42	cervix	cervix	other	0.9831864534810524	0.4763686828522867	False	0.932174762711134
G_vaginalis.fna	29C	42V	29	42	cervix	vagina	between_cervix_vagina	0.9842283939815272	0.7539831330821648	False	0.9374820795270767
G_vaginalis.fna	29C	4C	29	4	cervix	cervix	other	0.9891073009602942	0.8453657957330128	False	0.7420720145024662
G_vaginalis.fna	29C	5V	29	5	cervix	vagina	between_cervix_vagina	0.9909246601656612	0.7024719834281513	False	0.9003169912750751
G_vaginalis.fna	29C	7V	29	7	cervix	vagina	between_cervix_vagina	0.9935143420484012	0.8881820024637072	False	0.9172948506281571
G_vaginalis.fna	29V	2V	29	2	vagina	vagina	other	0.9916880646554528	0.8109314707995533	False	0.9578304727987527
G_vaginalis.fna	29V	30C	29	30	vagina	cervix	between_cervix_vagina	0.9870041814363816	0.7836891554906243	False	0.8687278333734453
G_vaginalis.fna	29V	31C	29	31	vagina	cervix	between_cervix_vagina	0.9878591297236404	0.802271912179757	False	0.8300971898565533
G_vaginalis.fna	29V	31V	29	31	vagina	vagina	other	0.9877644488804354	0.7961618226154877	False	0.8645116751240903
G_vaginalis.fna	29V	33V	29	33	vagina	vagina	other	0.9897652685503884	0.599398106999735	False	0.976563023395958
G_vaginalis.fna	29V	34C	29	34	vagina	cervix	between_cervix_vagina	0.9893473531799444	0.8532684900977926	False	0.8958189095969553
G_vaginalis.fna	29V	35V	29	35	vagina	vagina	other	0.9926445571830732	0.5975779144371557	False	0.9623565377173852
G_vaginalis.fna	29V	38C	29	38	vagina	cervix	between_cervix_vagina	0.9928539204308284	0.8893520834157967	False	0.8468849037322945
G_vaginalis.fna	29V	38V	29	38	vagina	vagina	other	0.9929976208880816	0.8976679944776497	False	0.7639780299761331
G_vaginalis.fna	29V	39C	29	39	vagina	cervix	between_cervix_vagina	0.9882041764493198	0.7729647128533782	False	0.8633882318880854
G_vaginalis.fna	29V	39V	29	39	vagina	vagina	other	0.9883519339278404	0.842341337382737	False	0.8884101300403927
G_vaginalis.fna	29V	3C	29	3	vagina	cervix	between_cervix_vagina	0.990251539803062	0.8408060184502155	False	0.8700930664625832
G_vaginalis.fna	29V	3V	29	3	vagina	vagina	other	0.9894072437207316	0.8652265854866781	False	0.7301929237703046
G_vaginalis.fna	29V	42C	29	42	vagina	cervix	between_cervix_vagina	0.9830956034743876	0.4771789234295666	False	0.9331841466763399
G_vaginalis.fna	29V	42V	29	42	vagina	vagina	other	0.984163451100228	0.7552083895583919	False	0.9378314103832325
G_vaginalis.fna	29V	4C	29	4	vagina	cervix	between_cervix_vagina	0.9890324888522116	0.8466534245408737	False	0.8406456853449662
G_vaginalis.fna	29V	5V	29	5	vagina	vagina	other	0.9908356911892204	0.7035053250378133	False	0.9032283752997452
G_vaginalis.fna	29V	7V	29	7	vagina	vagina	other	0.9934051687251227	0.8900297827883551	False	0.9159436339879353
G_vaginalis.fna	2V	30C	2	30	vagina	cervix	between_cervix_vagina	0.9876844287282038	0.7279258920742758	False	0.8661832177818248
G_vaginalis.fna	2V	31C	2	31	vagina	cervix	between_cervix_vagina	0.9887513175777924	0.7470628029406156	False	0.9020084041162816
G_vaginalis.fna	2V	31V	2	31	vagina	vagina	other	0.988681290109372	0.740427346429124	False	0.9243156792614448
G_vaginalis.fna	2V	33V	2	33	vagina	vagina	other	0.9921988115907004	0.5658166037545744	False	0.19447764172370632
G_vaginalis.fna	2V	34C	2	34	vagina	cervix	between_cervix_vagina	0.9910909956409274	0.8012829508829883	False	0.9020289521839333
G_vaginalis.fna	2V	35V	2	35	vagina	vagina	other	0.9933885560063144	0.5653140266977569	False	0.957151620743697
G_vaginalis.fna	2V	38C	2	38	vagina	cervix	between_cervix_vagina	0.9950021821355832	0.8245142454807047	False	0.9285023827914449
G_vaginalis.fna	2V	38V	2	38	vagina	vagina	other	0.9950995434635972	0.8286572076626808	False	0.9310647980428612
G_vaginalis.fna	2V	39C	2	39	vagina	cervix	between_cervix_vagina	0.9887598269814428	0.7157213060286457	False	0.8913281055083944
G_vaginalis.fna	2V	39V	2	39	vagina	vagina	other	0.9889000946743004	0.7766350846764375	False	0.8010693769698559
G_vaginalis.fna	2V	3C	2	3	vagina	cervix	between_cervix_vagina	0.992776822950914	0.793509199319182	False	0.932748396063342
G_vaginalis.fna	2V	3V	2	3	vagina	vagina	other	0.9920370913873234	0.8071609434055054	False	0.9043487693809619
G_vaginalis.fna	2V	42C	2	42	vagina	cervix	between_cervix_vagina	0.9845166546428092	0.437269627193377	False	0.9856384771044767
G_vaginalis.fna	2V	42V	2	42	vagina	vagina	other	0.985101649932577	0.6982642499787094	False	0.990573632057856
G_vaginalis.fna	2V	4C	2	4	vagina	cervix	between_cervix_vagina	0.9912006013810156	0.7994045841264815	False	0.8729693615052685
G_vaginalis.fna	2V	5V	2	5	vagina	vagina	other	0.9928513454169636	0.6568952012887084	False	0.9398046199955593
G_vaginalis.fna	2V	7V	2	7	vagina	vagina	other	0.9959390715174627	0.8240764396913529	False	0.9747698969950507
G_vaginalis.fna	30C	31C	30	31	cervix	cervix	other	0.9984640204921011	0.7754476114395654	False	0.48337459734326255
