genome	s1	s2	subject1	subject2	site1	site2	pair_class	popANI	breadth	shared_strain	bray_curtis
Gardnerella_leopoldii.fna	15V	3V	15	3	vagina	vagina	other	0.993252211819954	0.886643424534902	False	0.748660920985626
Gardnerella_leopoldii.fna	15V	4C	15	4	vagina	cervix	between_cervix_vagina	0.99389446304943	0.6913625726914298	False	0.8424427195272525
Gardnerella_leopoldii.fna	15V	4V	15	4	vagina	vagina	other	0.9932782488402586	0.8856158502036566	False	0.8623468447271339
Gardnerella_leopoldii.fna	15V	9C	15	9	vagina	cervix	between_cervix_vagina	0.9751811142910928	0.5784324144932318	False	0.8213343426419929
Gardnerella_leopoldii.fna	15V	9V	15	9	vagina	vagina	other	0.9740291409571212	0.7406404995993373	False	0.8174954741064019
Gardnerella_leopoldii.fna	1C	3C	1	3	cervix	cervix	other	0.9942770003083634	0.6956489138421956	False	0.841321076122015
Gardnerella_leopoldii.fna	1C	3V	1	3	cervix	vagina	between_cervix_vagina	0.9943233898247956	0.696394818052186	False	0.6491404165127874
Gardnerella_leopoldii.fna	1C	4C	1	4	cervix	cervix	other	0.9948453200366706	0.5767932508709279	False	0.5516536203556401
Gardnerella_leopoldii.fna	1C	4V	1	4	cervix	vagina	between_cervix_vagina	0.994341533425705	0.6959775289836598	False	0.7883372765992294
Gardnerella_leopoldii.fna	1C	9C	1	9	cervix	cervix	other	0.9761429002229292	0.4626966393233658	False	0.8231242757400948
Gardnerella_leopoldii.fna	1C	9V	1	9	cervix	vagina	between_cervix_vagina	0.9746152405034324	0.5812060827705907	False	0.7827046191667834
Gardnerella_leopoldii.fna	3C	3V	3	3	cervix	vagina	within_cervix_vagina	0.9999985677589652	0.9104810625744518	True	0.38032435451863983
Gardnerella_leopoldii.fna	3C	4C	3	4	cervix	cervix	other	0.9998540388736974	0.7057922982782262	True	0.755649156369153
Gardnerella_leopoldii.fna	3C	4V	3	4	cervix	vagina	between_cervix_vagina	0.9999123248923284	0.9072783689735144	True	0.711773075069876
Gardnerella_leopoldii.fna	3C	9C	3	9	cervix	cervix	other	0.9755115699186592	0.582590308852592	False	0.6042516897528729
Gardnerella_leopoldii.fna	3C	9V	3	9	cervix	vagina	between_cervix_vagina	0.9742416435801368	0.7453584741303598	False	0.6428769224461935
Gardnerella_leopoldii.fna	3V	4C	3	4	vagina	cervix	between_cervix_vagina	0.9998338186444402	0.7062317558285177	True	0.8402982438748549
Gardnerella_leopoldii.fna	3V	4V	3	4	vagina	vagina	other	0.9998988635418132	0.909009466593728	True	0.6030826072227191
Gardnerella_leopoldii.fna	3V	9C	3	9	vagina	cervix	between_cervix_vagina	0.9755874892447284	0.5834940004916187	False	0.7404326817287361
Gardnerella_leopoldii.fna	3V	9V	3	9	vagina	vagina	other	0.9743421173253568	0.7468033375301312	False	0.580262455528823
Gardnerella_leopoldii.fna	4C	4V	4	4	cervix	vagina	within_cervix_vagina	0.9999991023516592	0.7263581292148641	True	0.9138911274781972
Gardnerella_leopoldii.fna	4C	9C	4	9	cervix	cervix	other	0.976126027994118	0.4788652867004105	False	0.7972742999803714
Gardnerella_leopoldii.fna	4C	9V	4	9	cervix	vagina	between_cervix_vagina	0.9746928736213656	0.5980352205014119	False	0.8856829320894586
Gardnerella_leopoldii.fna	4V	9C	4	9	vagina	cervix	between_cervix_vagina	0.9758734431246086	0.601706060276102	False	0.8531819354587007
Gardnerella_leopoldii.fna	4V	9V	4	9	vagina	vagina	other	0.974680143754083	0.7645244306449268	False	0.7015727218977383
Gardnerella_leopoldii.fna	9C	9V	9	9	cervix	vagina	within_cervix_vagina	0.9999564802016004	0.629244530742142	True	0.6131283129811648
Gardnerella_piotii.fna	11V	12V	11	12	vagina	vagina	other	0.977732300056246	0.5538589714458835	False	0.6494060168717264
Gardnerella_piotii.fna	11V	13C	11	13	vagina	cervix	between_cervix_vagina	0.9763917265406696	0.8136306307196323	False	0.7966159204251014
Gardnerella_piotii.fna	11V	13V	11	13	vagina	vagina	other	0.9758849326553684	0.8138196523188076	False	0.7385824466314016
Gardnerella_piotii.fna	11V	14V	11	14	vagina	vagina	other	0.9774541527048024	0.7439448873609094	False	0.7528178329125569
Gardnerella_piotii.fna	11V	16V	11	16	vagina	vagina	other	0.9832803762955974	0.5221349561529165	False	0.7351535700403456
Gardnerella_piotii.fna	11V	3C	11	3	vagina	cervix	between_cervix_vagina	0.9756174038188332	0.7834701599438862	False	0.6044477062880822
Gardnerella_piotii.fna	11V	3V	11	3	vagina	vagina	other	0.9752996203557917	0.7985345886475076	False	0.7765881538326422
Gardnerella_piotii.fna	11V	5V	11	5	vagina	vagina	other	0.976526824222302	0.7894977755384975	False	0.6521159855455959
Gardnerella_piotii.fna	11V	6V	11	6	vagina	vagina	other	0.9753238154213504	0.7679032104034327	False	0.8692853416088936
Gardnerella_piotii.fna	11V	7C	11	7	vagina	cervix	between_cervix_vagina	0.9768300457139836	0.79758421175688	False	0.3529159524804394
Gardnerella_piotii.fna	11V	7V	11	7	vagina	vagina	other	0.9766549509150406	0.8151309484998469	False	0.8263894232490596
Gardnerella_piotii.fna	11V	9C	11	9	vagina	cervix	between_cervix_vagina	0.9799729555885662	0.771015151365467	False	0.597289292171435
Gardnerella_piotii.fna	11V	9V	11	9	vagina	vagina	other	0.9814090213260136	0.7985115372329741	False	0.780499591459459
Gardnerella_piotii.fna	12V	13C	12	13	vagina	cervix	between_cervix_vagina	0.999779421432196	0.6061250901474962	True	0.7704614714608726
Gardnerella_piotii.fna	12V	13V	12	13	vagina	vagina	other	0.9995280782563688	0.6056884304950456	True	0.71428756127408
Gardnerella_piotii.fna	12V	14V	12	14	vagina	vagina	other	0.9885150464997432	0.5657719424768416	False	0.44311418938233743
Gardnerella_piotii.fna	12V	16V	12	16	vagina	vagina	other	0.9794759154742452	0.3817070560379887	False	0.2951069655475334
Gardnerella_piotii.fna	12V	3C	12	3	vagina	cervix	between_cervix_vagina	0.983552317591384	0.5726926357316684	False	0.635778190142288
Gardnerella_piotii.fna	12V	3V	12	3	vagina	vagina	other	0.9832456376995256	0.5810392236283585	False	0.6885424423465604
Gardnerella_piotii.fna	12V	5V	12	5	vagina	vagina	other	0.9729467439877034	0.554457649611913	False	0.6124363894549463
Gardnerella_piotii.fna	12V	6V	12	6	vagina	vagina	other	0.9706861081235756	0.5339866762823996	False	0.7200966134094159
Gardnerella_piotii.fna	12V	7C	12	7	vagina	cervix	between_cervix_vagina	0.9852674261440432	0.5798616256516141	False	0.6985629487304809
Gardnerella_piotii.fna	12V	7V	12	7	vagina	vagina	other	0.9850668955060626	0.5924951180397077	False	0.7900076043948817
Gardnerella_piotii.fna	12V	9C	12	9	vagina	cervix	between_cervix_vagina	0.989687297816911	0.5731167817590864	False	0.5539472139968824
Gardnerella_piotii.fna	12V	9V	12	9	vagina	vagina	other	0.991220777418846	0.5886020634309067	False	0.5297293737773033
Gardnerella_piotii.fna	13C	13V	13	13	cervix	vagina	within_cervix_vagina	0.9999934338681084	0.902739495964356	True	0.2690404244008342
Gardnerella_piotii.fna	13C	14V	13	14	cervix	vagina	between_cervix_vagina	0.9877481569241564	0.8016116231818197	False	0.6895407428332337
Gardnerella_piotii.fna	13C	16V	13	16	cervix	vagina	between_cervix_vagina	0.9778051135699656	0.5354086192532	False	0.8330604980545752
Gardnerella_piotii.fna	13C	3C	13	3	cervix	cervix	other	0.9826495436272906	0.8417862870427999	False	0.7159985571382507
Gardnerella_piotii.fna	13C	3V	13	3	cervix	vagina	between_cervix_vagina	0.982368131985815	0.8609979945269356	False	0.5227860590496283
Gardnerella_piotii.fna	13C	5V	13	5	cervix	vagina	between_cervix_vagina	0.9710333868928884	0.8148688209860078	False	0.736842799114108
Gardnerella_piotii.fna	13C	6V	13	6	cervix	vagina	between_cervix_vagina	0.969019667351057	0.7855849625743819	False	0.9542775954645405
Gardnerella_piotii.fna	13C	7C	13	7	cervix	cervix	other	0.9850870270557986	0.8537723639884216	False	0.8052882916359523
Gardnerella_piotii.fna	13C	7V	13	7	cervix	vagina	between_cervix_vagina	0.9849536031352716	0.8792494459427864	False	0.6124246487033653
Gardnerella_piotii.fna	13C	9C	13	9	cervix	cervix	other	0.9878514165286386	0.8306524538230771	False	0.7290223746256466
Gardnerella_piotii.fna	13C	9V	13	9	cervix	vagina	between_cervix_vagina	0.9891914021271724	0.8655075098215491	False	0.5808065737347841
Gardnerella_piotii.fna	13V	14V	13	14	vagina	vagina	other	0.9872864286078376	0.8010946128844235	False	0.7323801747531562
Gardnerella_piotii.fna	13V	16V	13	16	vagina	vagina	other	0.977234538257342	0.5354132295361067	False	0.8325750002442637
Gardnerella_piotii.fna	13V	3C	13	3	vagina	cervix	between_cervix_vagina	0.9822024115181373	0.8426563132884819	False	0.7269101888183913
Gardnerella_piotii.fna	13V	3V	13	3	vagina	vagina	other	0.9819156266280444	0.8621795441747429	False	0.5184701515888595
Gardnerella_piotii.fna	13V	5V	13	5	vagina	vagina	other	0.9703809638400496	0.815597904297113	False	0.7577368688247927
Gardnerella_piotii.fna	13V	6V	13	6	vagina	vagina	other	0.9683817350205568	0.7860657492203682	False	0.9399215625816759
Gardnerella_piotii.fna	13V	7C	13	7	vagina	cervix	between_cervix_vagina	0.9847416908614312	0.8545205470429975	False	0.7652740954043163
Gardnerella_piotii.fna	13V	7V	13	7	vagina	vagina	other	0.9846016864819568	0.8802413153795745	False	0.562758955605636
Gardnerella_piotii.fna	13V	9C	13	9	vagina	cervix	between_cervix_vagina	0.9874909643740444	0.8300412620320151	False	0.716885800254556
Gardnerella_piotii.fna	13V	9V	13	9	vagina	vagina	other	0.9888142972192318	0.8644142141608132	False	0.6810022940448933
Gardnerella_piotii.fna	14V	16V	14	16	vagina	vagina	other	0.9791424065670676	0.5044993068110344	False	0.5509669058171862
Gardnerella_piotii.fna	14V	3C	14	3	vagina	cervix	between_cervix_vagina	0.9842969489396196	0.7759204923782145	False	0.5441920770536783
Gardnerella_piotii.fna	14V	3V	14	3	vagina	vagina	other	0.9840470713074072	0.7870101986044015	False	0.4602584873181883
Gardnerella_piotii.fna	14V	5V	14	5	vagina	vagina	other	0.9727643318159842	0.747875482844808	False	0.7266717393712565
Gardnerella_piotii.fna	14V	6V	14	6	vagina	vagina	other	0.970987638583354	0.7233244091428496	False	0.7563152619138092
Gardnerella_piotii.fna	14V	7C	14	7	vagina	cervix	between_cervix_vagina	0.9857403495701278	0.7779292585018557	False	0.8059021240893667
Gardnerella_piotii.fna	14V	7V	14	7	vagina	vagina	other	0.9856343291311248	0.7948819273616997	False	0.8026555190729956
Gardnerella_piotii.fna	14V	9C	14	9	vagina	cervix	between_cervix_vagina	0.9889907067774424	0.762208193789949	False	0.676468351172554
Gardnerella_piotii.fna	14V	9V	14	9	vagina	vagina	other	0.990652850574674	0.7858543348185031	False	0.5064717413416606
Gardnerella_piotii.fna	16V	3C	16	3	vagina	cervix	between_cervix_vagina	0.9785966997394796	0.5253311994309594	False	0.8056386117119735
Gardnerella_piotii.fna	16V	3V	16	3	vagina	vagina	other	0.978365179759086	0.5332562757476068	False	0.8051332871602206
Gardnerella_piotii.fna	16V	5V	16	5	vagina	vagina	other	0.982056033795632	0.5288284283216265	False	0.6684058422208184
Gardnerella_piotii.fna	16V	6V	16	6	vagina	vagina	other	0.9811297199585728	0.5170043698895838	False	0.6359981529147151
Gardnerella_piotii.fna	16V	7C	16	7	vagina	cervix	between_cervix_vagina	0.9786281606438711	0.5286315033803253	False	0.7132714389583443
Gardnerella_piotii.fna	16V	7V	16	7	vagina	vagina	other	0.9785855391190892	0.538097731411504	False	0.8499339521047888
Gardnerella_piotii.fna	16V	9C	16	9	vagina	cervix	between_cervix_vagina	0.9813238694551616	0.5112704951773148	False	0.6989471598557849
Gardnerella_piotii.fna	16V	9V	16	9	vagina	vagina	other	0.9827427122560124	0.526781462711044	False	0.5736814900575647
Gardnerella_piotii.fna	3C	3V	3	3	cervix	vagina	within_cervix_vagina	0.999978807642267	0.8701783850178978	True	0.38032435451863983
Gardnerella_piotii.fna	3C	5V	3	5	cervix	vagina	between_cervix_vagina	0.9712234491348368	0.7868356664657901	False	0.6159227174406152
Gardnerella_piotii.fna	3C	6V	3	6	cervix	vagina	between_cervix_vagina	0.9693943810833028	0.7627304729820956	False	0.8992704391899351
Gardnerella_piotii.fna	3C	7C	3	7	cervix	cervix	other	0.9837876094411656	0.8310041525476752	False	0.6732097488227596
Gardnerella_piotii.fna	3C	7V	3	7	cervix	vagina	between_cervix_vagina	0.9836115564094248	0.8488018204031363	False	0.8401777497939568
Gardnerella_piotii.fna	3C	9C	3	9	cervix	cervix	other	0.9869420350350048	0.8031172098567848	False	0.6042516897528729
Gardnerella_piotii.fna	3C	9V	3	9	cervix	vagina	between_cervix_vagina	0.98813369746936	0.8332065505533987	False	0.6428769224461935
Gardnerella_piotii.fna	3V	5V	3	5	vagina	vagina	other	0.9709272179523364	0.8027635352966552	False	0.7405157700781704
Gardnerella_piotii.fna	3V	6V	3	6	vagina	vagina	other	0.9690879126660976	0.776091072845763	False	0.8883232421811441
Gardnerella_piotii.fna	3V	7C	3	7	vagina	cervix	between_cervix_vagina	0.9835635295665708	0.8458808768758088	False	0.7737861979176638
Gardnerella_piotii.fna	3V	7V	3	7	vagina	vagina	other	0.9834279997785343	0.8683724713421521	False	0.752083173391572
Gardnerella_piotii.fna	3V	9C	3	9	vagina	cervix	between_cervix_vagina	0.9865738787567366	0.8164633202598882	False	0.7404326817287361
Gardnerella_piotii.fna	3V	9V	3	9	vagina	vagina	other	0.9877382087445362	0.8510213423167989	False	0.580262455528823
Gardnerella_piotii.fna	5V	6V	5	6	vagina	vagina	other	0.9776691031422616	0.7819263737819797	False	0.9084457475742317
Gardnerella_piotii.fna	5V	7C	5	7	vagina	cervix	between_cervix_vagina	0.9721176278068832	0.800920080745812	False	0.6550627506357463
Gardnerella_piotii.fna	5V	7V	5	7	vagina	vagina	other	0.9720606290456324	0.8196766874458703	False	0.5768845693236526
Gardnerella_piotii.fna	5V	9C	5	9	vagina	cervix	between_cervix_vagina	0.9753805396347948	0.7711705837606078	False	0.6667324521540864
Gardnerella_piotii.fna	5V	9V	5	9	vagina	vagina	other	0.9767529660264128	0.8007192041334479	False	0.6517473289257086
Gardnerella_piotii.fna	6V	7C	6	7	vagina	cervix	between_cervix_vagina	0.9697743821965252	0.7755009566337031	False	0.877722358313043
Gardnerella_piotii.fna	6V	7V	6	7	vagina	vagina	other	0.9697374821745098	0.79068195963368	False	0.9554859207524049
Gardnerella_piotii.fna	6V	9C	6	9	vagina	cervix	between_cervix_vagina	0.9735240179655922	0.7444836318491516	False	0.8932621615001862
Gardnerella_piotii.fna	6V	9V	6	9	vagina	vagina	other	0.9750233816196938	0.76968870711202	False	0.6048686310259492
Gardnerella_piotii.fna	7C	7V	7	7	cervix	vagina	within_cervix_vagina	0.9999910155700172	0.8796709575228291	True	0.8104106945069304
Gardnerella_piotii.fna	7C	9C	7	9	cervix	cervix	other	0.9896013724700742	0.8146330379459213	False	0.6090938840830316
Gardnerella_piotii.fna	7C	9V	7	9	cervix	vagina	between_cervix_vagina	0.99081347565712	0.8411052823962933	False	0.7125573388896032
Gardnerella_piotii.fna	7V	9C	7	9	vagina	cervix	between_cervix_vagina	0.9894065986233088	0.8324195094000375	False	0.8641892851899176
Gardnerella_piotii.fna	7V	9V	7	9	vagina	vagina	other	0.99058291053765	0.8661114568823292	False	0.6378270839009937
Gardnerella_piotii.fna	9C	9V	9	9	cervix	vagina	within_cervix_vagina	0.9999792841841652	0.8584030638622975	True	0.6131283129811648
Gardnerella_swidsinskii.fna	11V	16V	11	16	vagina	vagina	other	0.9918018051660786	0.7861799769636696	False	0.7351535700403456
Gardnerella_swidsinskii.fna	11V	5V	11	5	vagina	vagina	other	0.9912220511447316	0.8159257921554945	False	0.6521159855455959
Gardnerella_swidsinskii.fna	11V	7C	11	7	vagina	cervix	between_cervix_vagina	0.9935149978514578	0.7976237212754235	False	0.3529159524804394
Gardnerella_swidsinskii.fna	11V	7V	11	7	vagina	vagina	other	0.992909299403523	0.8210608318887265	False	0.8263894232490596
Gardnerella_swidsinskii.fna	11V	9C	11	9	vagina	cervix	between_cervix_vagina	0.9835999434622767	0.4975389907301643	False	0.597289292171435
Gardnerella_swidsinskii.fna	11V	9V	11	9	vagina	vagina	other	0.9806950284824912	0.6619654072698944	False	0.780499591459459
Gardnerella_swidsinskii.fna	16V	5V	16	5	vagina	vagina	other	0.9931315720770142	0.8394803375293501	False	0.6684058422208184
Gardnerella_swidsinskii.fna	16V	7C	16	7	vagina	cervix	between_cervix_vagina	0.9922256738896704	0.8033117967996297	False	0.7132714389583443
Gardnerella_swidsinskii.fna	16V	7V	16	7	vagina	vagina	other	0.9916606418320104	0.8301005774103314	False	0.8499339521047888
Gardnerella_swidsinskii.fna	16V	9C	16	9	vagina	cervix	between_cervix_vagina	0.9743499302412924	0.4781171930634291	False	0.6989471598557849
Gardnerella_swidsinskii.fna	16V	9V	16	9	vagina	vagina	other	0.9735994136713148	0.6483750647768773	False	0.5736814900575647
Gardnerella_swidsinskii.fna	5V	7C	5	7	vagina	cervix	between_cervix_vagina	0.9919212654476828	0.8248494684370185	False	0.6550627506357463
Gardnerella_swidsinskii.fna	5V	7V	5	7	vagina	vagina	other	0.9912915333254316	0.8640672163796912	False	0.5768845693236526
Gardnerella_swidsinskii.fna	5V	9C	5	9	vagina	cervix	between_cervix_vagina	0.9741059165363918	0.5035650325710771	False	0.6667324521540864
Gardnerella_swidsinskii.fna	5V	9V	5	9	vagina	vagina	other	0.9733462597371056	0.6859432639899279	False	0.6517473289257086
Gardnerella_swidsinskii.fna	7C	7V	7	7	cervix	vagina	within_cervix_vagina	0.9999992028525124	0.8565042812480584	True	0.8104106945069304
Gardnerella_swidsinskii.fna	7C	9C	7	9	cervix	cervix	other	0.974914849497749	0.4734792027818383	False	0.6090938840830316
Gardnerella_swidsinskii.fna	7C	9V	7	9	cervix	vagina	between_cervix_vagina	0.973849416620501	0.6458010586880216	False	0.7125573388896032
Gardnerella_swidsinskii.fna	7V	9C	7	9	vagina	cervix	between_cervix_vagina	0.9744107995123764	0.4945430388156022	False	0.8641892851899176
Gardnerella_swidsinskii.fna	7V	9V	7	9	vagina	vagina	other	0.9735080216926922	0.6763177101860317	False	0.6378270839009937
Gardnerella_swidsinskii.fna	9C	9V	9	9	cervix	vagina	within_cervix_vagina	0.9999706121739708	0.534353422642924	True	0.6131283129811648
L_iners.fna	10C	10V	10	10	cervix	vagina	within_cervix_vagina	0.9999991873777004	0.9331796466216729	True	0.747316975928741
L_iners.fna	10C	12V	10	12	cervix	vagina	between_cervix_vagina	0.9902185391720294	0.9112466823386668	False	0.6790791899134805
L_iners.fna	10C	14V	10	14	cervix	vagina	between_cervix_vagina	0.9911956828098436	0.9174649275801926	False	0.7544878216018339
L_iners.fna	10C	16C	10	16	cervix	cervix	other	0.9940143115007736	0.7057860013649807	False	0.9487742903006996
L_iners.fna	10C	16V	10	16	cervix	vagina	between_cervix_vagina	0.993835050182708	0.9172518389322818	False	0.5193790357233242
L_iners.fna	10C	17V	10	17	cervix	vagina	between_cervix_vagina	0.991094797685962	0.9230803063623264	False	0.6639235734858201
L_iners.fna	10C	18C	10	18	cervix	cervix	other	0.9912269681742044	0.9054371729733828	False	0.8750455570591138
L_iners.fna	10C	18V	10	18	cervix	vagina	between_cervix_vagina	0.9910983596312049	0.9221718358989914	False	0.7163335677983143
L_iners.fna	10C	1C	10	1	cervix	cervix	other	0.9948615509860432	0.9259050580116782	False	0.8269754544912369
L_iners.fna	10C	1V	10	1	cervix	vagina	between_cervix_vagina	0.9949080656725848	0.9360013649806628	False	0.23423340596799969
L_iners.fna	10C	2C	10	2	cervix	cervix	other	0.9916820245448138	0.7822105103511033	False	0.9367752879561786
L_iners.fna	10C	2V	10	2	cervix	vagina	between_cervix_vagina	0.9917623886461956	0.929398650185789	False	0.20912207711857583
L_iners.fna	10C	3V	10	3	cervix	vagina	between_cervix_vagina	0.9943753807070448	0.9050602866459392	False	0.9450350294948787
L_iners.fna	10C	4V	10	4	cervix	vagina	between_cervix_vagina	0.9942898384421932	0.9172654887389096	False	0.910719589734537
L_iners.fna	10C	6V	10	6	cervix	vagina	between_cervix_vagina	0.9910583891098604	0.9315340866004398	False	0.284161504955342
L_iners.fna	10C	8C	10	8	cervix	cervix	other	0.9916426203019962	0.9095465230909228	False	0.7324705264292343
L_iners.fna	10C	8V	10	8	cervix	vagina	between_cervix_vagina	0.991459524565862	0.9166846136346402	False	0.08002257473245508
L_iners.fna	10C	9C	10	9	cervix	cervix	other	0.991619488627053	0.7172859634488511	False	0.9625161867723927
L_iners.fna	10C	9V	10	9	cervix	vagina	between_cervix_vagina	0.9922367877350357	0.9322726928035188	False	0.5961755244116395
L_iners.fna	10V	12V	10	12	vagina	vagina	other	0.9903428647573648	0.9048388564495335	False	0.7549638230641513
L_iners.fna	10V	14V	10	14	vagina	vagina	other	0.9912544449705776	0.9112299992416774	False	0.8609475859726846
L_iners.fna	10V	16C	10	16	vagina	cervix	between_cervix_vagina	0.9940664412208516	0.7045742018654736	False	0.6923767696493814
L_iners.fna	10V	16V	10	16	vagina	vagina	other	0.9938576575646174	0.910504284522636	False	0.7295281758583229
L_iners.fna	10V	17V	10	17	vagina	vagina	other	0.9912505292685508	0.9169758095093652	False	0.20861827605303027
L_iners.fna	10V	18C	10	18	vagina	cervix	between_cervix_vagina	0.9914063617320198	0.9013953135663912	False	0.5072477333982952
L_iners.fna	10V	18V	10	18	vagina	vagina	other	0.9912596179786066	0.9163676347918404	False	0.3714461806422779
L_iners.fna	10V	1C	10	1	vagina	cervix	between_cervix_vagina	0.9949822522996296	0.9214279214377796	False	0.6281478940617226
L_iners.fna	10V	1V	10	1	vagina	vagina	other	0.9950346050710556	0.9286994767574126	False	0.7876407478587784
L_iners.fna	10V	2C	10	2	vagina	cervix	between_cervix_vagina	0.9917829653242108	0.7802836126488208	False	0.6316710441200629
L_iners.fna	10V	2V	10	2	vagina	vagina	other	0.991860153474048	0.9223947827405778	False	0.6786757048347217
L_iners.fna	10V	3V	10	3	vagina	vagina	other	0.994438700458118	0.9021384697050124	False	0.930050361075426
L_iners.fna	10V	4V	10	4	vagina	vagina	other	0.9943489002781862	0.9112861151133692	False	0.9397939428242078
L_iners.fna	10V	6V	10	6	vagina	vagina	other	0.991176885870868	0.9237612800485326	False	0.8498275861884548
L_iners.fna	10V	8C	10	8	vagina	cervix	between_cervix_vagina	0.9917162987396736	0.9046371426404792	False	0.05772824441362872
L_iners.fna	10V	8V	10	8	vagina	vagina	other	0.991518578015494	0.9096557215439448	False	0.718916088623669
L_iners.fna	10V	9C	10	9	vagina	cervix	between_cervix_vagina	0.9917470187853876	0.7155979373625541	False	0.9462053476973301
L_iners.fna	10V	9V	10	9	vagina	vagina	other	0.9923430522505916	0.9248092818685067	False	0.9176861676045469
L_iners.fna	12V	14V	12	14	vagina	vagina	other	0.9890415393096844	0.8995965723818913	False	0.44311418938233743
L_iners.fna	12V	16C	12	16	vagina	cervix	between_cervix_vagina	0.9895168651751468	0.6911837415636611	False	0.9504972356315431
L_iners.fna	12V	16V	12	16	vagina	vagina	other	0.9893652356543088	0.8972434973837871	False	0.2951069655475334
L_iners.fna	12V	17V	12	17	vagina	vagina	other	0.9897500159578578	0.9028861757791764	False	0.6734770208333415
L_iners.fna	12V	18C	12	18	vagina	cervix	between_cervix_vagina	0.989865553327431	0.8856434367179798	False	0.870964486288723
L_iners.fna	12V	18V	12	18	vagina	vagina	other	0.9897368518387756	0.9020975202851292	False	0.7169604728144008
L_iners.fna	12V	1C	12	1	vagina	cervix	between_cervix_vagina	0.9937889705501006	0.906539774019868	False	0.5928671734224591
L_iners.fna	12V	1V	12	1	vagina	vagina	other	0.993846085065269	0.9159391825282476	False	0.5545533074784667
L_iners.fna	12V	2C	12	2	vagina	cervix	between_cervix_vagina	0.990329352856264	0.7654075983923561	False	0.938889156695179
L_iners.fna	12V	2V	12	2	vagina	vagina	other	0.9904131271037026	0.9083855312049746	False	0.5758780223438038
L_iners.fna	12V	3V	12	3	vagina	vagina	other	0.9891882270284056	0.8861310381436263	False	0.6885424423465604
L_iners.fna	12V	4V	12	4	vagina	vagina	other	0.9890912930542944	0.897721240615758	False	0.7572363984748218
L_iners.fna	12V	6V	12	6	vagina	vagina	other	0.9900462399812682	0.9133002199135511	False	0.7200966134094159
L_iners.fna	12V	8C	12	8	vagina	cervix	between_cervix_vagina	0.9889174270146638	0.8925327974520361	False	0.7290077301703407
L_iners.fna	12V	8V	12	8	vagina	vagina	other	0.9887270662615992	0.8988526579206795	False	0.6498928727330201
L_iners.fna	12V	9C	12	9	vagina	cervix	between_cervix_vagina	0.9980485657064811	0.7095791309623114	False	0.5539472139968824
L_iners.fna	12V	9V	12	9	vagina	vagina	other	0.9985937478143024	0.9215795859558656	False	0.5297293737773033
L_iners.fna	14V	16C	14	16	vagina	cervix	between_cervix_vagina	0.9902231945984596	0.7084643967543793	False	0.9731998309093148
L_iners.fna	14V	16V	14	16	vagina	vagina	other	0.9899365048194152	0.9267763706680822	False	0.5509669058171862
L_iners.fna	14V	17V	14	17	vagina	vagina	other	0.9900655722364076	0.9075968757109274	False	0.8097118711015486
L_iners.fna	14V	18C	14	18	vagina	cervix	between_cervix_vagina	0.9901755389997716	0.8904314855539547	False	0.9267382261450844
L_iners.fna	14V	18V	14	18	vagina	vagina	other	0.990078485741952	0.9068673693789338	False	0.8300856594913788
L_iners.fna	14V	1C	14	1	vagina	cervix	between_cervix_vagina	0.9945578749387408	0.9160415560779556	False	0.5564918497033212
L_iners.fna	14V	1V	14	1	vagina	vagina	other	0.9946097811192268	0.9247220747706074	False	0.5406838925250963
L_iners.fna	14V	2C	14	2	vagina	cervix	between_cervix_vagina	0.9906278462536332	0.7751399105179343	False	0.9668248170582128
L_iners.fna	14V	2V	14	2	vagina	vagina	other	0.9906787756985964	0.9184097975278684	False	0.6926422869893532
L_iners.fna	14V	3V	14	3	vagina	vagina	other	0.990073493681152	0.9051126109046788	False	0.4602584873181883
L_iners.fna	14V	4V	14	4	vagina	vagina	other	0.9899984531558516	0.916746037764465	False	0.497465393426338
L_iners.fna	14V	6V	14	6	vagina	vagina	other	0.9903393141893228	0.9206764237506636	False	0.7563152619138092
L_iners.fna	14V	8C	14	8	vagina	cervix	between_cervix_vagina	0.9952088685769724	0.9129377417153256	False	0.8452280128294721
L_iners.fna	14V	8V	14	8	vagina	vagina	other	0.995160511357773	0.9185447789489648	False	0.7377064170882753
L_iners.fna	14V	9C	14	9	vagina	cervix	between_cervix_vagina	0.9906362737500334	0.7094297414119967	False	0.676468351172554
L_iners.fna	14V	9V	14	9	vagina	vagina	other	0.9913627883763934	0.9223090922878592	False	0.5064717413416606
L_iners.fna	16C	16V	16	16	cervix	vagina	within_cervix_vagina	1.0	0.7186820353378327	True	0.9447193183064269
L_iners.fna	16C	17V	16	17	cervix	vagina	between_cervix_vagina	0.990048366331466	0.6973898536437401	False	0.7872785977372997
L_iners.fna	16C	18C	16	18	cervix	cervix	other	0.9902432722698514	0.6926677788731326	False	0.6948457489143353
L_iners.fna	16C	18V	16	18	cervix	vagina	between_cervix_vagina	0.990046768980384	0.697049366800637	False	0.8461973244283879
L_iners.fna	16C	1C	16	1	cervix	cervix	other	0.9942732393942711	0.7061818457571851	False	0.9090047506479602
L_iners.fna	16C	1V	16	1	cervix	vagina	between_cervix_vagina	0.9943237172693034	0.7083203154621976	False	0.9577268022417222
L_iners.fna	16C	2C	16	2	cervix	cervix	other	0.990867069816398	0.610947144915447	False	0.1078933539884868
